codigo_produto,valor_monetario_total,quantidade,codigo_familia,custo_produto_unitario,descricaoproduto,descricaofamilia,lucro_produto
2784006,1288.9,3,CS,213.82,Powerful Bathroom Fixtures White #703,Bathroom Fixtures,647.44
2784007,3265.2,7,CS,213.82,Sophisticated Bathroom Fixtures Black #552,Bathroom Fixtures,1768.4599999999998
2784008,4230.6,9,CS,213.82,Fun Bathroom Fixtures Navy #4,Bathroom Fixtures,2306.2200000000003
2784009,5587.5,12,CS,213.82,High-Quality Bathroom Fixtures Orange #159,Bathroom Fixtures,3021.66
2784010,6372.24,14,CS,213.82,Practical Bathroom Fixtures Yellow #81,Bathroom Fixtures,3378.7599999999998
2784011,3313.0,7,CS,213.82,Delicious Bathroom Fixtures Yellow #146,Bathroom Fixtures,1816.26
2784012,2826.8,6,CS,213.82,Elegant Bathroom Fixtures Purple #937,Bathroom Fixtures,1543.88
2784013,2339.0,5,CS,213.82,Stylish Bathroom Fixtures Yellow #108,Bathroom Fixtures,1269.9
2784400,789.8,2,CS,174.55,Luxurious Bathroom Fixtures Navy #750,Bathroom Fixtures,440.69999999999993
2784401,294.5,1,CS,174.55,Comfortable Bathroom Fixtures Gold #581,Bathroom Fixtures,119.94999999999999
2784402,3155.8,10,CS,174.55,Beautiful Bathroom Fixtures Olive #476,Bathroom Fixtures,1410.3000000000002
2784403,3328.59,11,CS,174.55,Sustainable Bathroom Fixtures Olive #319,Bathroom Fixtures,1408.54
2784404,2545.02,7,CS,174.55,Eco-Friendly Bathroom Fixtures Green #997,Bathroom Fixtures,1323.1699999999998
2784405,2212.8,7,CS,174.55,Useful Bathroom Fixtures Green #80,Bathroom Fixtures,990.95
2784406,1251.67,4,CS,174.55,Powerful Bathroom Fixtures Yellow #78,Bathroom Fixtures,553.47
2784407,3794.2,10,CS,174.55,Practical Bathroom Fixtures Purple #765,Bathroom Fixtures,2048.7
2784408,6555.2,17,CS,174.55,Comfortable Bathroom Fixtures Cyan #304,Bathroom Fixtures,3587.8499999999995
2784409,8076.339999999999,22,CS,174.55,Durable Bathroom Fixtures Red #627,Bathroom Fixtures,4236.239999999999
2784410,7903.469999999999,21,CS,174.55,Elegant Bathroom Fixtures Silver #286,Bathroom Fixtures,4237.919999999999
2784411,3657.7,10,CS,174.55,Durable Bathroom Fixtures Gray #439,Bathroom Fixtures,1912.1999999999998
2784412,3321.7,9,CS,174.55,Comfortable Bathroom Fixtures Green #968,Bathroom Fixtures,1750.7499999999998
2784413,3033.7,8,CS,174.55,Sustainable Bathroom Fixtures Blue #284,Bathroom Fixtures,1637.2999999999997
2822802,429.9,1,CS,213.82,Comfortable Bathroom Fixtures Green #624,Bathroom Fixtures,216.07999999999998
2822803,1981.35,4,CS,213.82,Beautiful Bathroom Fixtures Olive #685,Bathroom Fixtures,1126.07
2822804,1464.98,3,CS,213.82,Useful Bathroom Fixtures Purple #394,Bathroom Fixtures,823.52
2822805,1434.99,3,CS,213.82,High-Quality Bathroom Fixtures Lime #87,Bathroom Fixtures,793.53
2822806,743.45,2,CS,213.82,Sophisticated Bathroom Fixtures Brown #254,Bathroom Fixtures,315.81000000000006
2822809,949.89,2,CS,213.82,Practical Bathroom Fixtures Purple #485,Bathroom Fixtures,522.25
2822810,767.8,2,CS,213.82,Modern Bathroom Fixtures Silver #570,Bathroom Fixtures,340.15999999999997
2822811,969.9,2,CS,213.82,Comfortable Bathroom Fixtures Black #11,Bathroom Fixtures,542.26
2822812,1324.8,4,CS,213.82,Elegant Bathroom Fixtures Olive #735,Bathroom Fixtures,469.52
2822813,1472.25,3,CS,213.82,Practical Bathroom Fixtures Blue #683,Bathroom Fixtures,830.79
2822815,1259.6999999999998,3,CS,213.82,High-Quality Bathroom Fixtures Gold #682,Bathroom Fixtures,618.2399999999998
2822816,777.3299999999999,2,CS,213.82,Delicious Bathroom Fixtures Lime #778,Bathroom Fixtures,349.68999999999994
2822817,4353.66,11,CS,213.82,Stylish Bathroom Fixtures Orange #299,Bathroom Fixtures,2001.6399999999999
2822818,2088.6,5,CS,213.82,Durable Bathroom Fixtures Cyan #341,Bathroom Fixtures,1019.5
2822819,2679.56,7,CS,213.82,Versatile Bathroom Fixtures Blue #746,Bathroom Fixtures,1182.82
2822820,3115.95,8,CS,213.82,High-Quality Bathroom Fixtures Maroon #171,Bathroom Fixtures,1405.3899999999999
2822821,404.9,1,CS,213.82,Luxurious Bathroom Fixtures Blue #238,Bathroom Fixtures,191.07999999999998
2862300,331.5,1,CS,174.55,High-Quality Bathroom Fixtures Yellow #937,Bathroom Fixtures,156.95
2862301,663.0,2,CS,174.55,Elegant Bathroom Fixtures Black #790,Bathroom Fixtures,313.9
2862302,1972.8,6,CS,174.55,Comfortable Bathroom Fixtures Olive #507,Bathroom Fixtures,925.4999999999998
2862303,2309.9,7,CS,174.55,Versatile Bathroom Fixtures Purple #563,Bathroom Fixtures,1088.05
2862304,1672.5,5,CS,174.55,Stylish Bathroom Fixtures Green #768,Bathroom Fixtures,799.75
2862305,741.6,2,CS,174.55,Durable Bathroom Fixtures Gold #285,Bathroom Fixtures,392.5
2862307,601.4,2,CS,174.55,Eco-Friendly Bathroom Fixtures Purple #597,Bathroom Fixtures,252.29999999999995
2862401,678.6,2,CS,148.37,Eco-Friendly Bathroom Fixtures Yellow #69,Bathroom Fixtures,381.86
2862402,1743.0,5,CS,148.37,Useful Bathroom Fixtures Purple #549,Bathroom Fixtures,1001.15
2862403,2657.91,8,CS,148.37,Eco-Friendly Bathroom Fixtures Black #433,Bathroom Fixtures,1470.9499999999998
2862404,6297.84,19,CS,148.37,Innovative Bathroom Fixtures Teal #275,Bathroom Fixtures,3478.81
2862405,1270.8,4,CS,139.64,Long-Lasting Bathroom Fixtures Olive #73,Bathroom Fixtures,712.24
2862406,328.1,1,CS,139.64,Versatile Bathroom Fixtures Silver #611,Bathroom Fixtures,188.46000000000004
2862407,914.6999999999999,3,CS,148.37,Elegant Bathroom Fixtures Cyan #475,Bathroom Fixtures,469.5899999999999
2862408,2878.0,9,CS,148.37,Sophisticated Bathroom Fixtures Green #830,Bathroom Fixtures,1542.67
2862409,3243.8999999999996,10,CS,148.37,High-Quality Bathroom Fixtures Red #482,Bathroom Fixtures,1760.1999999999996
2862410,4212.469999999999,13,CS,148.37,Useful Bathroom Fixtures Red #155,Bathroom Fixtures,2283.6599999999994
2862411,5610.86,18,CS,148.37,Practical Bathroom Fixtures Yellow #210,Bathroom Fixtures,2940.2
2862412,2521.41,8,CS,148.37,Luxurious Bathroom Fixtures Pink #470,Bathroom Fixtures,1334.4499999999998
2862414,994.6,3,CS,148.37,Versatile Bathroom Fixtures Blue #652,Bathroom Fixtures,549.49
2862415,314.9,1,CS,148.37,Fun Bathroom Fixtures Magenta #222,Bathroom Fixtures,166.52999999999997
2862416,1342.1,4,CS,148.37,Versatile Bathroom Fixtures Red #996,Bathroom Fixtures,748.6199999999999
2862417,2680.7,8,CS,148.37,Luxurious Bathroom Fixtures Brown #691,Bathroom Fixtures,1493.7399999999998
2862418,697.2,2,CS,148.37,Durable Bathroom Fixtures Olive #44,Bathroom Fixtures,400.46000000000004
2862419,678.6,2,CS,148.37,Delicious Bathroom Fixtures Gold #68,Bathroom Fixtures,381.86
2862420,678.6,2,CS,148.37,Stylish Bathroom Fixtures Cyan #889,Bathroom Fixtures,381.86
2862421,2190.71,7,CS,148.37,Eco-Friendly Bathroom Fixtures Navy #474,Bathroom Fixtures,1152.12
2862422,3019.88,9,CS,148.37,Luxurious Bathroom Fixtures Black #135,Bathroom Fixtures,1684.5500000000002
2862423,6084.21,18,CS,148.37,Stylish Bathroom Fixtures White #354,Bathroom Fixtures,3413.55
2862424,7717.04,23,CS,148.37,Elegant Bathroom Fixtures Silver #964,Bathroom Fixtures,4304.53
2862425,999.6,3,CS,148.37,Useful Bathroom Fixtures Navy #718,Bathroom Fixtures,554.49
2862426,1004.11,3,CS,148.37,Luxurious Bathroom Fixtures Olive #91,Bathroom Fixtures,559.0
2871500,959.5,2,CS,218.19,Practical Bathroom Fixtures Olive #163,Bathroom Fixtures,523.12
2871501,6353.58,13,CS,218.19,Innovative Bathroom Fixtures Green #468,Bathroom Fixtures,3517.11
2871502,11212.65,23,CS,218.19,Versatile Bathroom Fixtures Magenta #708,Bathroom Fixtures,6194.28
2871503,12888.3,27,CS,218.19,Innovative Bathroom Fixtures Lime #292,Bathroom Fixtures,6997.169999999999
2871504,9270.48,19,CS,218.19,Beautiful Bathroom Fixtures Maroon #21,Bathroom Fixtures,5124.87
2871505,6194.27,13,CS,218.19,Eco-Friendly Bathroom Fixtures Olive #997,Bathroom Fixtures,3357.8000000000006
2871506,3824.5,8,CS,218.19,Powerful Bathroom Fixtures White #245,Bathroom Fixtures,2078.98
2871507,3874.3,8,CS,231.27,Sustainable Bathroom Fixtures Purple #956,Bathroom Fixtures,2024.14
2871508,8990.84,18,CS,231.28,Fun Bathroom Fixtures Olive #999,Bathroom Fixtures,4827.8
2871509,16121.3,32,CS,231.27,Elegant Bathroom Fixtures Gold #618,Bathroom Fixtures,8720.66
2871510,23922.86,48,CS,231.27,Comfortable Bathroom Fixtures Gold #462,Bathroom Fixtures,12821.9
2871511,14374.11,29,CS,231.28,Eco-Friendly Bathroom Fixtures Maroon #864,Bathroom Fixtures,7666.990000000001
2871512,10494.31,21,CS,231.27,Beautiful Bathroom Fixtures Pink #707,Bathroom Fixtures,5637.639999999999
2871513,2970.5,6,CS,231.27,Elegant Bathroom Fixtures Yellow #262,Bathroom Fixtures,1582.8799999999999
2871514,2109.1,4,CS,231.27,Innovative Bathroom Fixtures Lime #335,Bathroom Fixtures,1184.02
2871515,14070.61,26,CS,253.09,Stylish Bathroom Fixtures Navy #687,Bathroom Fixtures,7490.27
2871516,14186.52,26,CS,253.09,Beautiful Bathroom Fixtures Olive #732,Bathroom Fixtures,7606.18
2871517,22171.28,41,CS,253.09,High-Quality Bathroom Fixtures Pink #589,Bathroom Fixtures,11794.589999999998
2871518,16903.67,30,CS,253.09,Versatile Bathroom Fixtures Silver #488,Bathroom Fixtures,9310.969999999998
2871519,8538.63,16,CS,253.09,Comfortable Bathroom Fixtures White #87,Bathroom Fixtures,4489.189999999999
2871520,2539.4700000000003,5,CS,231.27,Versatile Bathroom Fixtures Cyan #573,Bathroom Fixtures,1383.1200000000001
2871521,1019.13,2,CS,231.27,Versatile Bathroom Fixtures Purple #552,Bathroom Fixtures,556.5899999999999
2871522,529.5,1,CS,231.28,Stylish Bathroom Fixtures Magenta #387,Bathroom Fixtures,298.22
2871600,218.0,1,CS,100.36,Stylish Bathroom Fixtures Brown #826,Bathroom Fixtures,117.64
2871601,469.3,2,CS,100.37,Versatile Bathroom Fixtures Teal #762,Bathroom Fixtures,268.56
2871602,433.21000000000004,2,CS,100.36,Practical Bathroom Fixtures Pink #612,Bathroom Fixtures,232.49000000000004
2871603,676.6,3,CS,100.37,Elegant Bathroom Fixtures Orange #567,Bathroom Fixtures,375.49
2871604,459.6,2,CS,100.37,Elegant Bathroom Fixtures Yellow #852,Bathroom Fixtures,258.86
2871605,453.8,2,CS,100.37,Long-Lasting Bathroom Fixtures Red #623,Bathroom Fixtures,253.06
2871606,229.8,1,CS,100.36,Elegant Bathroom Fixtures Silver #569,Bathroom Fixtures,129.44
2871607,279.9,1,CS,96.39,Elegant Bathroom Fixtures Gold #449,Bathroom Fixtures,183.51
2871608,536.98,2,CS,96.39,Delicious Bathroom Fixtures Silver #59,Bathroom Fixtures,344.20000000000005
2871609,3670.84,15,CS,117.34,Fun Bathroom Fixtures Maroon #180,Bathroom Fixtures,1910.74
2871610,4742.4,19,CS,117.34,Luxurious Bathroom Fixtures Blue #183,Bathroom Fixtures,2512.9399999999996
2871611,2604.5,10,CS,117.34,Delicious Bathroom Fixtures Lime #755,Bathroom Fixtures,1431.1
2871612,1758.6,7,CS,117.34,Versatile Bathroom Fixtures Gold #204,Bathroom Fixtures,937.2199999999999
2871613,1278.55,5,CS,117.34,Powerful Bathroom Fixtures Red #175,Bathroom Fixtures,691.8499999999999
2871615,805.0899999999999,3,CS,117.34,Long-Lasting Bathroom Fixtures Blue #849,Bathroom Fixtures,453.06999999999994
2871616,2834.95,11,CS,117.34,Beautiful Bathroom Fixtures Brown #886,Bathroom Fixtures,1544.2099999999998
2871617,4369.8,17,CS,117.34,Elegant Bathroom Fixtures Olive #698,Bathroom Fixtures,2375.0200000000004
2871618,2709.5,11,CS,117.34,Versatile Bathroom Fixtures Blue #137,Bathroom Fixtures,1418.76
2871619,2535.5,10,CS,117.34,Long-Lasting Bathroom Fixtures Cyan #600,Bathroom Fixtures,1362.1
2871620,1031.8,4,CS,117.34,Eco-Friendly Bathroom Fixtures Magenta #800,Bathroom Fixtures,562.4399999999999
2871621,1429.1,6,CS,125.72,Elegant Bathroom Fixtures Maroon #560,Bathroom Fixtures,674.78
2871622,900.0,3,CS,125.72,Versatile Bathroom Fixtures Black #650,Bathroom Fixtures,522.84
2871623,5632.34,23,CS,125.72,Comfortable Bathroom Fixtures Magenta #688,Bathroom Fixtures,2740.78
2871624,6857.33,28,CS,125.72,Sustainable Bathroom Fixtures Olive #70,Bathroom Fixtures,3337.17
2871625,1995.8,8,CS,125.72,High-Quality Bathroom Fixtures Pink #636,Bathroom Fixtures,990.04
2871626,1748.4,7,CS,125.72,Innovative Bathroom Fixtures Yellow #319,Bathroom Fixtures,868.3600000000001
2871627,1643.58,7,CS,125.72,Fun Bathroom Fixtures Gold #666,Bathroom Fixtures,763.54
2871800,427.0,1,CS,163.2,Useful Bathroom Fixtures Green #310,Bathroom Fixtures,263.8
2871801,2613.48,6,CS,163.2,Beautiful Bathroom Fixtures Pink #58,Bathroom Fixtures,1634.2800000000002
2871802,11928.67,27,CS,196.37,Innovative Bathroom Fixtures Olive #394,Bathroom Fixtures,6626.68
2871803,9509.03,22,CS,196.37,Long-Lasting Bathroom Fixtures Yellow #552,Bathroom Fixtures,5188.89
2871804,7384.75,17,CS,196.37,Sophisticated Bathroom Fixtures Blue #145,Bathroom Fixtures,4046.46
2871807,428.0,1,CS,196.37,Sophisticated Bathroom Fixtures Black #859,Bathroom Fixtures,231.63
2871808,876.6,2,CS,196.37,Modern Bathroom Fixtures Pink #80,Bathroom Fixtures,483.86
2871809,8225.0,19,CS,196.37,Comfortable Bathroom Fixtures Purple #113,Bathroom Fixtures,4493.969999999999
2871810,10523.880000000001,24,CS,196.37,Sustainable Bathroom Fixtures White #722,Bathroom Fixtures,5811.000000000001
2871811,8671.5,20,CS,196.37,Innovative Bathroom Fixtures Orange #181,Bathroom Fixtures,4744.1
2871812,7417.58,17,CS,196.37,Stylish Bathroom Fixtures Black #199,Bathroom Fixtures,4079.29
2871813,2674.0,6,CS,196.37,Elegant Bathroom Fixtures Maroon #532,Bathroom Fixtures,1495.78
2871814,885.34,2,CS,196.37,Versatile Bathroom Fixtures Black #406,Bathroom Fixtures,492.6
2871815,3063.0,7,CS,163.2,Fun Bathroom Fixtures Yellow #651,Bathroom Fixtures,1920.6000000000001
2871816,7750.72,18,CS,196.37,Practical Bathroom Fixtures Olive #764,Bathroom Fixtures,4216.06
2871817,11669.28,27,CS,196.37,Versatile Bathroom Fixtures Yellow #287,Bathroom Fixtures,6367.290000000001
2871818,8575.79,20,CS,196.37,Powerful Bathroom Fixtures Navy #727,Bathroom Fixtures,4648.390000000001
2871819,4364.72,10,CS,196.37,Delicious Bathroom Fixtures Magenta #784,Bathroom Fixtures,2401.0200000000004
2871820,3116.51,7,CS,196.37,Innovative Bathroom Fixtures Green #75,Bathroom Fixtures,1741.92
2872500,2848.8,5,CS,261.82,Innovative Bathroom Fixtures Orange #739,Bathroom Fixtures,1539.7000000000003
2872501,7623.71,13,CS,261.82,Durable Bathroom Fixtures Yellow #156,Bathroom Fixtures,4220.05
2872502,8416.619999999999,15,CS,261.82,Useful Bathroom Fixtures Red #222,Bathroom Fixtures,4489.32
2872503,8072.99,14,CS,261.82,Practical Bathroom Fixtures Navy #246,Bathroom Fixtures,4407.51
2872504,4101.0199999999995,8,CS,261.82,Innovative Bathroom Fixtures Navy #785,Bathroom Fixtures,2006.4599999999996
2872505,4266.7,8,CS,261.82,Durable Bathroom Fixtures Silver #671,Bathroom Fixtures,2172.14
2872506,4635.43,8,CS,261.82,Luxurious Bathroom Fixtures Yellow #838,Bathroom Fixtures,2540.8700000000003
2872507,4511.67,8,CS,261.82,Elegant Bathroom Fixtures Purple #874,Bathroom Fixtures,2417.11
2872508,6397.7,11,CS,261.82,Elegant Bathroom Fixtures Orange #654,Bathroom Fixtures,3517.68
2872509,5116.74,9,CS,261.82,Eco-Friendly Bathroom Fixtures White #546,Bathroom Fixtures,2760.3599999999997
2872510,9817.2,17,CS,261.82,Versatile Bathroom Fixtures Yellow #686,Bathroom Fixtures,5366.260000000001
2872511,10245.77,18,CS,261.82,Sophisticated Bathroom Fixtures Blue #103,Bathroom Fixtures,5533.01
2872512,6075.0599999999995,11,CS,261.82,Sophisticated Bathroom Fixtures Gold #448,Bathroom Fixtures,3195.0399999999995
2872513,4075.2999999999997,7,CS,261.82,Sustainable Bathroom Fixtures Purple #434,Bathroom Fixtures,2242.5599999999995
2872514,599.4,1,CS,261.82,Stylish Bathroom Fixtures Brown #363,Bathroom Fixtures,337.58
2872515,1569.0,3,CS,261.82,Comfortable Bathroom Fixtures Purple #925,Bathroom Fixtures,783.54
2872516,5437.48,10,CS,220.8,Durable Bathroom Fixtures Gray #234,Bathroom Fixtures,3229.4799999999996
2872517,6194.5,11,CS,220.8,Sustainable Bathroom Fixtures Yellow #94,Bathroom Fixtures,3765.7
2872518,4078.48,7,CS,261.82,Durable Bathroom Fixtures Gray #326,Bathroom Fixtures,2245.74
2872519,3659.45,7,CS,261.82,Beautiful Bathroom Fixtures Magenta #513,Bathroom Fixtures,1826.7099999999998
2872520,1039.33,2,CS,220.8,Long-Lasting Bathroom Fixtures Gold #821,Bathroom Fixtures,597.7299999999999
2872600,887.6,2,CS,196.37,Fun Bathroom Fixtures Lime #456,Bathroom Fixtures,494.86
2872601,1329.2,3,CS,196.37,Delicious Bathroom Fixtures Blue #398,Bathroom Fixtures,740.09
2872602,7420.24,17,CS,196.37,Elegant Bathroom Fixtures Silver #913,Bathroom Fixtures,4081.95
2872603,10629.92,24,CS,196.37,Practical Bathroom Fixtures Pink #628,Bathroom Fixtures,5917.04
2872604,8298.35,19,CS,196.37,Durable Bathroom Fixtures Maroon #27,Bathroom Fixtures,4567.32
2872605,5663.41,13,CS,196.37,Practical Bathroom Fixtures Brown #692,Bathroom Fixtures,3110.6
2872606,3035.3,7,CS,196.37,Durable Bathroom Fixtures Silver #170,Bathroom Fixtures,1660.71
2872607,899.2,2,CS,196.37,Fun Bathroom Fixtures Black #78,Bathroom Fixtures,506.46000000000004
2872608,1680.12,4,CS,196.37,Fun Bathroom Fixtures Magenta #917,Bathroom Fixtures,894.6399999999999
2872609,6652.66,15,CS,196.37,Modern Bathroom Fixtures Gray #149,Bathroom Fixtures,3707.1099999999997
2872610,10008.66,23,CS,196.37,Useful Bathroom Fixtures Gray #376,Bathroom Fixtures,5492.15
2872611,8277.44,19,CS,196.37,Modern Bathroom Fixtures Teal #285,Bathroom Fixtures,4546.41
2872612,6079.03,14,CS,196.37,High-Quality Bathroom Fixtures Yellow #603,Bathroom Fixtures,3329.8499999999995
2872613,2568.6,6,CS,196.37,Modern Bathroom Fixtures Cyan #711,Bathroom Fixtures,1390.3799999999999
2872614,1277.6,3,CS,196.37,Sophisticated Bathroom Fixtures Teal #604,Bathroom Fixtures,688.4899999999999
2872615,2588.37,6,CS,196.37,Sophisticated Bathroom Fixtures Gray #756,Bathroom Fixtures,1410.1499999999999
2872616,11812.42,27,CS,196.37,Sophisticated Bathroom Fixtures Teal #101,Bathroom Fixtures,6510.43
2872617,15641.390000000001,36,CS,196.37,Practical Bathroom Fixtures Yellow #369,Bathroom Fixtures,8572.070000000002
2872618,10521.630000000001,24,CS,196.37,Modern Bathroom Fixtures White #375,Bathroom Fixtures,5808.750000000001
2872619,5042.95,12,CS,196.37,Beautiful Bathroom Fixtures Pink #903,Bathroom Fixtures,2686.5099999999998
2872620,2187.8,5,CS,196.37,Sustainable Bathroom Fixtures Orange #373,Bathroom Fixtures,1205.9500000000003
2872621,399.6,1,CS,174.55,Sophisticated Bathroom Fixtures Cyan #219,Bathroom Fixtures,225.05
2872622,449.6,1,CS,174.55,Elegant Bathroom Fixtures Navy #620,Bathroom Fixtures,275.05
2873914,759.6,2,CS,170.18,Long-Lasting Bathroom Fixtures Magenta #431,Bathroom Fixtures,419.24
2873915,2706.6000000000004,7,CS,148.8,Eco-Friendly Bathroom Fixtures Silver #151,Bathroom Fixtures,1665.0000000000002
2873916,5356.39,14,CS,170.18,Modern Bathroom Fixtures Cyan #626,Bathroom Fixtures,2973.8700000000003
2873917,7109.71,19,CS,170.18,Long-Lasting Bathroom Fixtures Magenta #661,Bathroom Fixtures,3876.29
2873918,7057.72,19,CS,170.18,Powerful Bathroom Fixtures Navy #438,Bathroom Fixtures,3824.3
2873919,3837.33,10,CS,170.18,Eco-Friendly Bathroom Fixtures Olive #253,Bathroom Fixtures,2135.5299999999997
2873920,1778.96,5,CS,170.18,Elegant Bathroom Fixtures Olive #485,Bathroom Fixtures,928.06
2874500,299.9,1,CS,125.72,Versatile Bathroom Fixtures Brown #411,Bathroom Fixtures,174.17999999999998
2874501,2142.0,8,CS,125.72,Fun Bathroom Fixtures Black #672,Bathroom Fixtures,1136.24
2874502,3676.72,13,CS,138.29,Comfortable Bathroom Fixtures Teal #642,Bathroom Fixtures,1878.9499999999998
2874503,3485.6,12,CS,112.0,Practical Bathroom Fixtures Yellow #826,Bathroom Fixtures,2141.6
2874504,2959.6,11,CS,138.29,Fun Bathroom Fixtures Gray #490,Bathroom Fixtures,1438.41
2874505,2641.8399999999997,9,CS,138.29,Durable Bathroom Fixtures Magenta #177,Bathroom Fixtures,1397.2299999999998
2874506,268.6,1,CS,112.0,High-Quality Bathroom Fixtures Yellow #125,Bathroom Fixtures,156.60000000000002
2874507,2076.2999999999997,7,CS,138.29,Sustainable Bathroom Fixtures Brown #487,Bathroom Fixtures,1108.2699999999998
2874508,3562.91,12,CS,138.29,Beautiful Bathroom Fixtures Yellow #908,Bathroom Fixtures,1903.4299999999998
2874509,7180.01,25,CS,138.29,Innovative Bathroom Fixtures White #719,Bathroom Fixtures,3722.76
2874510,7034.5,25,CS,138.29,Versatile Bathroom Fixtures Blue #769,Bathroom Fixtures,3577.25
2874511,3866.2,15,CS,138.29,Comfortable Bathroom Fixtures Gray #746,Bathroom Fixtures,1791.85
2874512,4605.4,17,CS,125.72,Modern Bathroom Fixtures Lime #764,Bathroom Fixtures,2468.16
2874513,1943.8,7,CS,104.76,Innovative Bathroom Fixtures Blue #505,Bathroom Fixtures,1210.48
2874800,1747.9499999999998,7,CS,125.72,Luxurious Bathroom Fixtures Lime #172,Bathroom Fixtures,867.9099999999999
2874801,2896.3,11,CS,125.72,Delicious Bathroom Fixtures Orange #123,Bathroom Fixtures,1513.38
2874802,8156.07,30,CS,125.72,Long-Lasting Bathroom Fixtures Blue #996,Bathroom Fixtures,4384.469999999999
2874803,7880.5,29,CS,125.72,Stylish Bathroom Fixtures Green #5,Bathroom Fixtures,4234.62
2874804,6968.61,26,CS,125.72,Useful Bathroom Fixtures Navy #897,Bathroom Fixtures,3699.89
2874805,3705.65,15,CS,125.72,Long-Lasting Bathroom Fixtures Gold #76,Bathroom Fixtures,1819.8500000000001
